HOR.VER,name,description,start,end,referenceName,referenceDescription,referenceStart,referenceEnd,xOffset,yOffset,zOffset,pitch,roll,azimuth,referenceLatitude,referenceLongitude,referenceElevation,eastOffset,northOffset,xAzimuth,yAzimuth
"200.000",CFGLOC111042,"Upper Big Creek 2d Wind","2010-01-01T00:00:00Z",,CFGLOC111042,"Upper Big Creek 2d Wind","2010-01-01T00:00:00Z",,0.00,0.41,3.14,0.00,0.00,0.00,37.057195,-119.254928,1131.24,0.00,0.41,0.00,0.00
