HOR.VER,name,description,start,end,referenceName,referenceDescription,referenceStart,referenceEnd,xOffset,yOffset,zOffset,pitch,roll,azimuth,referenceLatitude,referenceLongitude,referenceElevation,eastOffset,northOffset,xAzimuth,yAzimuth
"000.010",CFGLOC101095,"Onaqui 2D Wind L1","2015-04-30T00:00:00Z","2017-04-17T18:59:59Z",TOWER101077,"Onaqui Tower","2010-01-01T00:00:00Z",,6.21,2.36,0.20,0.00,0.00,0.00,40.177599,-112.452429,1662.39,2.36,-6.21,180.00,90.00
"000.010",CFGLOC101095,"Onaqui 2D Wind L1","2017-04-17T19:00:00Z",,TOWER101077,"Onaqui Tower","2010-01-01T00:00:00Z",,6.21,2.36,0.20,0.00,0.00,180.00,40.177599,-112.452429,1662.39,2.36,-6.21,180.00,90.00
"000.020",CFGLOC101098,"Onaqui 2D Wind L2","2015-04-30T00:00:00Z","2017-04-17T18:59:59Z",TOWER101077,"Onaqui Tower","2010-01-01T00:00:00Z",,6.21,2.36,2.00,0.00,0.00,0.00,40.177599,-112.452429,1662.39,2.36,-6.21,180.00,90.00
"000.020",CFGLOC101098,"Onaqui 2D Wind L2","2017-04-17T19:00:00Z",,TOWER101077,"Onaqui Tower","2010-01-01T00:00:00Z",,6.21,2.36,2.00,0.00,0.00,180.00,40.177599,-112.452429,1662.39,2.36,-6.21,180.00,90.00
"000.030",CFGLOC101101,"Onaqui 2D Wind L3","2015-04-30T00:00:00Z","2017-04-17T18:59:59Z",TOWER101077,"Onaqui Tower","2010-01-01T00:00:00Z",,6.22,2.36,4.03,0.00,0.00,0.00,40.177599,-112.452429,1662.39,2.36,-6.22,180.00,90.00
"000.030",CFGLOC101101,"Onaqui 2D Wind L3","2017-04-17T19:00:00Z",,TOWER101077,"Onaqui Tower","2010-01-01T00:00:00Z",,6.22,2.36,4.03,0.00,0.00,180.00,40.177599,-112.452429,1662.39,2.36,-6.22,180.00,90.00
