HOR.VER,name,description,start,end,referenceName,referenceDescription,referenceStart,referenceEnd,xOffset,yOffset,zOffset,pitch,roll,azimuth,referenceLatitude,referenceLongitude,referenceElevation,eastOffset,northOffset,xAzimuth,yAzimuth
"000.010",CFGLOC112805,"Wind River 2D Wind L1","2010-01-01T00:00:00Z",,TOWER112650,"Wind River Tower","2010-01-01T00:00:00Z",,51.40,-10.31,0.19,0.00,0.00,225.00,45.820486,-121.951967,351.26,-43.64,-29.06,225.00,135.00
"000.020",CFGLOC112809,"Wind River 2D Wind L2","2010-01-01T00:00:00Z",,TOWER112650,"Wind River Tower","2010-01-01T00:00:00Z",,6.22,2.64,11.12,0.00,0.00,225.00,45.820486,-121.951967,351.26,-2.53,-6.26,225.00,135.00
"000.030",CFGLOC112813,"Wind River 2D Wind L3","2010-01-01T00:00:00Z",,TOWER112650,"Wind River Tower","2010-01-01T00:00:00Z",,6.22,2.64,22.97,0.00,0.00,225.00,45.820486,-121.951967,351.26,-2.53,-6.26,225.00,135.00
"000.040",CFGLOC112817,"Wind River 2D Wind L4","2010-01-01T00:00:00Z",,TOWER112650,"Wind River Tower","2010-01-01T00:00:00Z",,6.22,2.64,34.82,0.00,0.00,225.00,45.820486,-121.951967,351.26,-2.53,-6.26,225.00,135.00
"000.050",CFGLOC112821,"Wind River 2D Wind L5","2010-01-01T00:00:00Z",,TOWER112650,"Wind River Tower","2010-01-01T00:00:00Z",,6.22,2.64,40.74,0.00,0.00,225.00,45.820486,-121.951967,351.26,-2.53,-6.26,225.00,135.00
"000.060",CFGLOC112825,"Wind River 2D Wind L6","2010-01-01T00:00:00Z",,TOWER112650,"Wind River Tower","2010-01-01T00:00:00Z",,6.22,2.64,52.57,0.00,0.00,225.00,45.820486,-121.951967,351.26,-2.53,-6.26,225.00,135.00
"000.070",CFGLOC112829,"Wind River 2D Wind L7","2010-01-01T00:00:00Z",,TOWER112650,"Wind River Tower","2010-01-01T00:00:00Z",,6.22,2.64,58.47,0.00,0.00,225.00,45.820486,-121.951967,351.26,-2.53,-6.26,225.00,135.00
