HOR.VER,name,description,start,end,referenceName,referenceDescription,referenceStart,referenceEnd,xOffset,yOffset,zOffset,pitch,roll,azimuth,referenceLatitude,referenceLongitude,referenceElevation,eastOffset,northOffset,xAzimuth,yAzimuth
"000.010",CFGLOC102185,"Healy 2D Wind L1","2016-01-08T00:00:00Z","2017-04-10T23:59:59Z",TOWER102180,"Healy Tower","2010-01-01T00:00:00Z",,2.36,6.29,0.17,0.00,0.00,0.00,63.875701,-149.213340,677.12,-2.36,-6.29,270.00,180.00
"000.010",CFGLOC102185,"Healy 2D Wind L1","2017-04-11T00:00:00Z",,TOWER102180,"Healy Tower","2010-01-01T00:00:00Z",,2.36,6.29,0.17,0.00,0.00,180.00,63.875701,-149.213340,677.12,-2.36,-6.29,270.00,180.00
"000.020",CFGLOC102190,"Healy 2D Wind L2","2016-01-08T00:00:00Z","2017-04-10T23:59:59Z",TOWER102180,"Healy Tower","2010-01-01T00:00:00Z",,2.36,6.29,2.08,0.00,0.00,0.00,63.875701,-149.213340,677.12,-2.36,-6.29,270.00,180.00
"000.020",CFGLOC102190,"Healy 2D Wind L2","2017-04-11T00:00:00Z",,TOWER102180,"Healy Tower","2010-01-01T00:00:00Z",,2.36,6.29,2.08,0.00,0.00,180.00,63.875701,-149.213340,677.12,-2.36,-6.29,270.00,180.00
"000.030",CFGLOC102195,"Healy 2D Wind L3","2016-01-08T00:00:00Z","2017-04-10T23:59:59Z",TOWER102180,"Healy Tower","2010-01-01T00:00:00Z",,2.36,6.22,4.50,0.00,0.00,0.00,63.875701,-149.213340,677.12,-2.36,-6.22,270.00,180.00
"000.030",CFGLOC102195,"Healy 2D Wind L3","2017-04-11T00:00:00Z",,TOWER102180,"Healy Tower","2010-01-01T00:00:00Z",,2.36,6.22,4.50,0.00,0.00,180.00,63.875701,-149.213340,677.12,-2.36,-6.22,270.00,180.00
