HOR.VER,name,description,start,end,referenceName,referenceDescription,referenceStart,referenceEnd,xOffset,yOffset,zOffset,pitch,roll,azimuth,referenceLatitude,referenceLongitude,referenceElevation,eastOffset,northOffset,xAzimuth,yAzimuth
"200.000",CFGLOC103875,"Blue River 2d Wind","2010-01-01T00:00:00Z",,CFGLOC103875,"Blue River 2d Wind","2010-01-01T00:00:00Z",,0.00,0.41,3.03,0.00,0.00,346.00,34.442398,-96.624037,290.38,0.00,0.41,0.00,0.00
